,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1989-05-19,0.07733078272003091,-0.18830146554007007,0.10897847839817701,0.43011174068071645,0.13012753105964037,0.21624399826196516,0.061398006416107924,0.13221172372494283,0.8521128912938234,0.4495810798679651,0.3960705611975317,0.9615405366480138,1.110838818600576,1.0840772519328417,0.8157316559670478,0.9406955191512613
1989-05-22,0.09989449566797078,-0.061288184061582596,-0.04916259434681343,0.34199219399254965,0.11000435473973647,0.1958545455133068,0.025747729386951898,0.1384990282180607,0.9860011754314328,0.7172246587220377,0.438119118234499,0.9592324255100582,1.0653460398337193,1.1658270989700967,0.7984993401075791,0.9427515508301002
1989-05-23,-0.12281867945481294,-0.006122075599726509,-0.04916259434681343,0.4825387364444599,0.17209817421440435,0.31711166945902214,0.025747729386951898,0.13022889248281616,1.2196520236322326,0.8027843314409301,0.438119118234499,0.6700614030895677,1.018580107421286,1.2082043314652178,0.7984993401075791,0.9489129276399036
1989-05-24,-0.002250512793527941,0.07733078272003091,-0.18830146554007007,0.10897847839817701,0.13518873076836627,0.2985266939918356,0.016147665429525847,0.13383945834186078,1.3915117677332116,0.8521128912938234,0.4495810798679651,0.3960705611975317,1.0120461571048864,1.2006885411587571,0.7807047105511983,0.9544131363654503
1989-05-25,0.0033660935796906433,0.07733078272003091,-0.22180663493481517,0.03565439213253208,0.143434207110104,0.30387194267891515,0.017357447214835967,0.1314627834547965,1.5620762521756355,0.8521128912938234,0.5223857570773855,0.3900717587633269,1.0066243335722462,1.2379141394150106,0.7649649431845694,0.9587252480213577
1989-05-26,0.10738298429462116,0.20252763120224854,-0.045114087485153664,0.08940046757831233,0.19702762724382913,0.2918723390147101,0.018961947547428595,0.12376498480066118,1.5806253032085902,0.8923689742342515,0.6053846668410103,0.3726715311513248,1.0030085031259033,1.273486444002809,0.7501442785119334,0.9616262007079861
1989-05-29,0.24262524762949972,-0.002250512793527941,0.07733078272003091,-0.04916259434681343,0.21682291021746847,0.3241329445038594,0.024883820144196097,0.12773210554210485,1.6918931529400605,1.3915117677332116,0.8521128912938234,0.438119118234499,0.9490322244237581,1.3097598485817568,0.7348697198556858,0.9681730623653082
1989-05-30,0.15903086295788757,0.0033660935796906433,0.07733078272003091,-0.23533249467382394,0.1595410686161974,0.33714366870893414,0.06829040578551261,0.13549933601967515,1.6729806563632499,1.5620762521756355,0.8521128912938234,0.49788257580079415,0.8963445993311935,1.347861121782875,0.7419178221432318,0.9733295421718692
1989-05-31,0.1837614162382193,0.10738298429462116,0.20252763120224854,-0.05829002606787448,0.14806020372076345,0.19419207905664806,0.08168049897847819,0.15245706175446674,1.6405077170059057,1.5806253032085902,0.8923689742342515,0.5599225642517917,0.8401937969778626,1.3293205201508493,0.7496169100165582,0.9756042674626819
1989-06-01,-0.14611876893782128,0.10738298429462116,0.09989449566797078,0.001097191533864539,0.15803576715256243,0.08251710698132642,0.08688027818486901,0.14233683262431335,1.5990904021156027,1.5806253032085902,0.9860011754314328,0.6378738966406938,0.781259345479784,1.304887584616973,0.7571636404171613,0.9773323352783603
