,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1998-07-22,0.47429495999524757,0.9241471917408838,-0.3383683655428419,1.981914568786042,0.6538098894942344,-0.062751715029069,-0.398343451241971,0.20484509037529605,1.14031692744294,0.9546390375787066,1.2261640987077878,1.2361927800673076,0.7621576584430394,2.3296842246628575,1.3817553969868948,0.984790825620396
1998-07-23,-0.6139688466668204,0.9241471917408838,-1.2220377229598445,0.8691603933286042,0.8262838098764632,-0.16564869127138065,-0.3709506645761533,0.20139062735812063,1.161968747968229,0.9546390375787066,1.2451554417337372,1.2313904179209434,0.7885324406741242,2.1106485737361598,1.3954024988855316,0.9824069219591921
1998-07-24,-0.2584005047688019,1.357021426280018,-0.4607397583218882,0.21893171819208646,0.8290199208532276,-0.2014306344040836,-0.25516833974333164,0.2594988711378668,1.1675983520438833,0.8771439136108088,1.1293938159435073,1.2301711902892243,0.8201040939244055,2.0236685238066694,1.4708869611148967,0.9854077559281904
1998-07-27,-0.25108182383655786,0.47429495999524757,0.9241471917408838,-0.3383683655428419,0.9334985676697514,-0.5272452952787479,-0.3427971421685002,0.2614616726734844,1.2127045895119812,1.14031692744294,0.9546390375787066,1.2261640987077878,0.8268465151950787,1.8090699722926082,1.5369871311668517,0.9882046694842188
1998-07-28,0.030403232122018415,-0.6139688466668204,0.9241471917408838,-0.43216464171740404,1.14457277378139,-0.5550177250837756,-0.3701368534977746,0.22206019459642126,1.1934424042291285,1.161968747968229,0.9546390375787066,1.2338551856562898,0.8695573360887737,1.5867140557954595,1.6034211359601713,0.990346354002236
1998-07-29,0.5663751759360794,-0.2584005047688019,1.357021426280018,-0.8025784379984039,1.1096839131922258,-0.18157435039637226,-0.3958026100222254,0.2414172470484565,1.1816406916048507,1.1675983520438833,0.8771439136108088,1.1435577785710478,0.9197623923059833,1.3779428956801005,1.6677974103395394,0.9922885939493411
1998-07-30,0.1565550162879159,-0.2584005047688019,1.1382067508181781,-0.22551586908946822,0.7552825413575801,0.34882655757643777,-0.4225296061420141,0.3550887105460544,1.1573797031306001,1.1675983520438833,0.9646612103526337,1.0728513361974703,0.9579882703620071,1.1786124166094036,1.7313245959954018,0.995520384210983
1998-07-31,0.086713323045236,-0.32300063096100234,1.0580906675777053,0.14582638611145252,0.3494361742243381,0.18914290059359518,-0.5203817065956989,0.4285131609691098,1.0849551976459983,1.1876888618329564,1.0353446688350556,0.9898735499283099,0.9970846876841218,0.9773145278508509,1.790437814175646,0.9994651047669882
1998-08-03,-0.41055381730047846,0.5663751759360794,-0.2584005047688019,0.9241471917408838,0.5080051670331414,0.0314528782111307,-0.5965691915084214,0.4411201320538029,0.9594946695418496,1.1816406916048507,1.1675983520438833,0.9546390375787066,1.0390908595503965,0.7818025610748756,1.778199146391286,1.0033041149633517
1998-08-04,-1.1887096143894327,0.1565550162879159,-0.2584005047688019,1.0856171410240143,0.638298924205659,0.15688316670197253,-0.6753528746974261,0.3905548959976684,0.875463565039885,1.1573797031306001,1.1675983520438833,0.9191623934661651,1.0417186743273164,0.7680144897977789,1.766108852537116,1.002388462387806
