Date,price,price_norm,%change,volatility
1967-06-01,90.230003,0.03251672389597269,0.012909754986309752,0.14886128812731614
1967-06-02,89.790001,0.032358157753093635,-0.004876448912453091,0.15982981622222286
1967-06-05,88.43,0.031868046087961066,-0.01514646380280138,0.20808908175025073
1967-06-06,90.230003,0.03251672389597269,0.020355117041727766,0.2154387459371643
1967-06-07,90.910004,0.03276177990872696,0.007536306964325501,0.22113899381638302
1967-06-08,91.400002,0.03293836340807117,0.0053899238636048175,0.22713101315912296
1967-06-09,91.559998,0.03299602212006811,0.001750503243971302,0.2265108885294599
1967-06-12,92.040001,0.033169003661698324,0.005242496837975175,0.20929585066131673
1967-06-13,92.620003,0.033378022438890556,0.006301629657739616,0.20771978472431957
1967-06-14,92.400002,0.03329873936745103,-0.0023753076319809052,0.19345542123082227
1967-06-15,92.489998,0.03333117176229138,0.0009739826629007187,0.1869966556136588
1967-06-16,92.540001,0.033349191641388255,0.0005406314313036731,0.184456239159898
1967-06-19,92.510002,0.03333838072298281,-0.0003241733269486735,0.3094951031719965
1967-07-18,93.5,0.03369515220201696,0.008086253369272267,0.10312430313166528
1967-07-19,93.650002,0.033749209316675854,0.001604299465240544,0.10804917205964373
1967-07-20,93.849998,0.03382128306704799,0.0021355685609061315,0.11067509330432641
1967-07-21,94.040001,0.03388975558045804,0.0020245392013753527,0.114806176224468
1967-07-24,93.730003,0.033778039753802204,-0.0032964482848102383,0.11079162758943673
1967-07-25,93.239998,0.03360145373182628,-0.005227835104198109,0.11809356635437905
1967-07-26,94.059998,0.03389696201851776,0.00879450898315115,0.11615101354139744
1967-07-27,94.349998,0.034001471046737924,0.0030831384878404755,0.11108028824185423
1967-07-28,94.489998,0.0340519236810511,0.0014838368094083343,0.11844397194874813
1967-07-31,94.75,0.03414562215124178,0.002751635151902576,0.11780920229372256
1967-08-01,95.370003,0.03436905632718518,0.0065435672823219715,0.0970040093395542
1967-08-02,95.779999,0.03451680902902708,0.004299003744395513,0.09073223169877712
