Date,price,price_norm,%change,volatility
2009-10-12,17026.669922,0.47430227797839014,0.023073821276195172,0.6867788024865924
2009-10-14,17231.109375,0.4799972317603547,0.012007013346505557,0.6737107549958535
2009-10-15,17195.199219,0.4789969029308545,-0.002084030413741278,0.4961303838078416
2009-10-16,17322.820313,0.48255197129593064,0.007421902612153808,0.45821853005748114
2009-10-20,17223.009766,0.47977160555058884,-0.005761795434955697,0.42344921220227405
2009-10-21,17009.169922,0.47381479041313834,-0.01241593931056928,0.3844701471635629
2009-10-22,16789.740234,0.46770226216473365,-0.01290066999190742,0.38891585221769054
2009-10-23,16810.810547,0.4682892059123601,0.0012549516970685737,0.37267272191139333
2009-10-26,16740.5,0.46633060491987144,-0.0041824602569534575,0.32503423604831166
2009-10-27,16353.400391,0.4555473908683666,-0.023123539261073467,0.3856980173672167
2009-10-28,16283.490234,0.4535999433128066,-0.004274961495987939,0.40417056270015483
2009-10-29,16052.719727000002,0.4471715003077007,-0.014172054251498811,0.3397774799823521
2009-10-30,15896.280272999998,0.4428136552482846,-0.009745355096238195,0.42693901741363255
2009-11-03,15404.94043,0.429126680175412,-0.03090910795241475,0.41552675718459436
2009-11-04,15912.129883000001,0.44325516883623267,0.032923817868992566,0.4394030656796272
2009-11-05,16063.900391,0.44748295371748686,0.009538038535126914,0.4344810872707235
2009-11-06,16158.280272999998,0.4501120405109115,0.005875278089552793,0.49190497506841313
2009-11-09,16498.720703,0.45959549630142443,0.02106910043941168,0.528302522718199
2009-11-10,16440.560547,0.45797536185324705,-0.003525131253929392,0.5356673800598328
2009-11-11,16849.599609,0.4693697307919476,0.024879873215432502,0.5269060033154797
2009-11-12,16696.029297,0.465091809792414,-0.009114181675745736,0.5354865243601931
2009-11-13,16848.830078,0.46934829440374326,0.009151923387404004,0.5426958738793835
2009-11-16,17032.509766,0.47446495519741927,0.010901628608613878,0.4345461082452478
2009-11-17,17050.650391,0.4749702882896133,0.0010650588345009204,0.4321247484465156
2009-11-18,16998.779297,0.4735253446712701,-0.003042176856044021,0.4315922420460951
2009-11-19,16785.650391,0.46758833373008607,-0.012537894767397528,0.5559948727471768
2009-11-20,17021.849609,0.47416800125564035,0.014071496337529243,0.5103500361314868
2009-11-23,17180.179688,0.47857851238237376,0.009301579007976013,0.5098314108468601
2009-11-24,17131.080078,0.4772107724204473,-0.002857921796609375,0.507204837572304
2009-11-25,17198.949219,0.4791013645519799,0.003961754932612749,0.47766110785798305
2009-11-26,16854.929688,0.46951820777676534,-0.02000235750565238,0.6233922860288259
2009-11-27,16632.009766,0.46330845406122806,-0.013225799580683595,0.6131616284878173
2009-11-30,16926.220703,0.4715041211097184,0.017689439889666314,0.6173974737905432
2009-12-01,17198.269531,0.4790824308692228,0.016072626770829324,0.6340536982331424
2009-12-02,17169.910156,0.47829243985946207,-0.0016489667724349788,0.6357587241354178
2009-12-03,17185.679688,0.47873172276002435,0.0009184399834780699,0.5516257170242069
2009-12-04,17101.539063,0.4763878651360235,-0.0048959730733694196,0.5417716388592126
2009-12-07,16983.140625,0.47308970706343856,-0.00692326214405814,0.4978305791278144
2009-12-08,17227.679688,0.47990169291662865,0.014398930586491554,0.49734621784822225
2009-12-09,17125.220703,0.47704755113743885,-0.005947346761466021,0.5134067442233565
2009-12-10,17189.310547,0.47883286553794907,0.0037424244108441584,0.2570347953086014
2009-12-11,17119.029297,0.47687508065535744,-0.00408866020587817,0.2899340689194801
2009-12-14,17097.550781,0.4762767658284968,-0.0012546573539519157,0.28644949042633017
2009-12-15,16877.160156,0.47013746930360695,-0.012890186894190303,0.3291746869824122
2009-12-16,16912.769531,0.47112941944754344,0.0021099150965477875,0.3423305164820634
2009-12-17,16894.25,0.47061353138601225,-0.00109500285958819,0.3538564698423156
2009-12-18,16719.830078,0.46575481463703,-0.010324218121550266,0.36822071066830414
2009-12-21,16601.199219,0.46245018214459344,-0.007095219176664669,0.37123107821714174
2009-12-22,16692.0,0.4649795679533164,0.0054695314357819935,0.3903871396363472
2009-12-23,17231.109375,0.4799972317603547,0.032297470345075574,1.3333754075777688
2009-12-24,17360.609375,0.483604639743218,0.007515476640632679,1.3702768705335449
2009-12-29,17401.560547,0.4847453932936459,0.0023588556781291015,1.3924885833927925
2009-12-30,17343.820313,0.48313695637423276,-0.003318106663138032,1.3848700710268562
2009-12-31,17464.810547,0.4865073126366274,0.006975985210669666,1.381021409571692
2010-01-04,17558.730469,0.48912358658545124,0.005377666236186629,1.3620263379690591
2010-01-05,17686.240234,0.49267555372177585,0.00726190115083325,1.355434713996684
2010-01-06,17701.130859,0.49309035340899454,0.0008419327569335611,1.3627921557890257
2010-01-07,17615.720703,0.4907111311806393,-0.004825124263548197,1.3560765374434225
2010-01-08,17540.289063,0.4886098748076936,-0.004282063803790481,1.3422141863000387
2010-01-11,17526.710938,0.4882316366878688,-0.0007741106746433912,0.41805134084114415
2010-01-12,17422.509766,0.4853289637944594,-0.005945278173903112,0.3705302067231341
2010-01-13,17509.800781,0.4877605800442142,0.005010243424879546,0.320398237626263
2010-01-14,17584.869141,0.4898517167324339,0.0042872195371550514,0.39226042230276215
2010-01-15,17554.300781,0.4890001912815688,-0.001738333095054223,0.37234527068179507
2010-01-18,17641.080078,0.4914175528934997,0.004943477845265276,0.4570696365385069
2010-01-19,17486.060547,0.48709926182300456,-0.008787417228116379,0.45175094476650846
2010-01-20,17474.490234,0.48677695418222905,-0.0006616878037738472,0.45528951833178666
2010-01-21,17051.140625,0.47498394445984554,-0.024226721542714436,0.6854769310006679
2010-01-22,16859.679688,0.4696505258301908,-0.01122862928708035,0.6867426733176161
2010-01-25,16780.460938,0.467443774083917,-0.004698710264132933,0.6955210506848772
2010-01-27,16289.820313,0.4537762767299244,-0.029238804989493827,0.8579360121814034
2010-01-28,16306.870116999999,0.4542512234407804,0.0010466539024001076,0.8775775102106016
2010-01-29,16357.959961000002,0.4556744042213893,0.003133025751320684,0.8255946819361071
