Date,price,price_norm,%change,volatility
1997-07-16,1190.82605,0.4327442039446402,-0.00773923468241422,0.5647191488315542
1997-07-17,1197.225952,0.43506991767614095,0.00537433825872391,0.5260475266789908
1997-07-18,1209.857056,0.4396600398400136,0.01055030922015976,0.5265212897085916
1997-07-21,1193.525024,0.4337250066026752,-0.013499141835810469,0.4432474419151888
1997-07-22,1208.248047,0.4390753286482785,0.012335747222674165,0.4494705784035787
1997-07-23,1198.860962,0.4356640775879866,-0.007769170430945493,0.4076287229990754
1997-07-24,1174.217041,0.4267085177266453,-0.020556112661211046,0.4086366441408967
1997-07-25,1170.862061,0.42548932358040525,-0.0028572060214208106,0.34006390906720674
1997-07-28,1141.7769779999999,0.4149198528424256,-0.02484074253388946,0.33400855826379844
1997-07-29,1153.2290039999998,0.4190815000241641,0.010030002549236805,0.335588817932066
1997-07-30,1179.421021,0.4285996353944557,0.022711895823945394,0.3455158750717852
1997-07-31,1189.76001,0.4323568067835073,0.00876615628847599,0.37927788027605186
1997-08-01,1192.8280029999999,0.4334717103317566,0.00257866542345786,0.3761021708671971
1997-08-04,1200.333008,0.43619901665355365,0.006291774657473548,0.33046422498658845
1997-08-05,1196.274048,0.43472399734738115,-0.0033815282700282445,0.27225479341415254
1997-08-06,1171.94104,0.4258814227525958,-0.02034066361356024,0.4203840928414632
1997-08-07,1199.23999,0.43580181573213683,0.023293791298579336,0.4307046275192799
1997-08-08,1206.0529789999998,0.4382776445916822,0.005681088903647824,0.46946464232454177
1997-08-11,1184.083008,0.43029379370843884,-0.01821642281271607,0.47981735333471853
1997-08-12,1146.80896,0.41674846672339827,-0.03147925250862138,0.4990913997215615
1997-08-13,1120.126953,0.40705226980289894,-0.023266304965039786,0.49074350053629834
1997-08-14,1168.1130369999998,0.42449033283569926,0.04283986192054412,0.44594316857217264
1997-08-15,1143.063965,0.4153875417755004,-0.021444047970162194,0.45354737715784504
1997-08-18,1134.634033,0.4123241185218292,-0.0073748558769412,0.49838805242427037
1997-08-19,1132.905029,0.4116958013468756,-0.0015238428865284037,0.5244997846836501
1997-08-20,1144.639038,0.41595992068133614,0.010357451595353506,0.4356690307803395
1997-08-21,1164.545044,0.42319373011990796,0.017390640489408193,0.4607318514543566
1997-08-22,1171.833008,0.42584216410366005,0.006258207046218933,0.4067882179521804
1997-08-25,1184.095947,0.4302984957194965,0.010464749598519507,0.39997918528808657
1997-08-26,1194.0429689999999,0.4339132269533402,0.00840052026628535,0.3835783378457422
1997-08-27,1198.512939,0.43553760660921564,0.0037435587462515407,0.38483733063342745
1997-08-28,1213.891968,0.44112632014302394,0.012831758840110341,0.479023358461886
1997-08-29,1221.063965,0.4437326119120514,0.005908266294748277,0.4918894906743125
1997-09-01,1229.86499,0.4469308897440839,0.007207669092093694,0.4749774285029761
1997-09-02,1226.3029789999998,0.445636460877133,-0.002896261808379652,0.48054001595747453
1997-09-03,1240.819946,0.45091190251540225,0.011837993749177933,0.4616645854323391
1997-09-04,1251.297974,0.45471960044556564,0.008444438722779779,0.49062219904266463
1997-09-05,1251.550049,0.4548112040808819,0.0002014508176610974,0.524362727719432
1997-09-08,1255.2290039999998,0.45614813020273076,0.0029395188813579054,0.4862811566913507
1997-09-09,1231.0269779999999,0.4473531542486714,-0.019280964607156226,0.6128888515153923
1997-09-10,1256.0410160000001,0.4564432140115991,0.02031965054140361,0.6041742546973872
1997-09-11,1242.713013,0.4515998399114047,-0.010611120839385091,0.5573598561606364
1997-09-12,1208.6970210000002,0.4392384850523745,-0.027372363244095088,0.5314410817011109
1997-09-15,1179.286011,0.4285505729852359,-0.024332822443516422,0.5246296035355021
1997-09-16,1187.219971,0.4314337608398589,0.006727765720948575,0.5798590408162756
1997-09-17,1167.557007,0.4242882724594426,-0.01656219106846535,0.6894810355046522
1997-09-18,1172.365967,0.426035840516928,0.004118822439648007,0.6633824046629728
1997-09-19,1184.5209960000002,0.4304529578184257,0.010367947673459055,0.6559455130331593
1997-09-22,1103.973999,0.4011823132126108,-0.06799963636946804,1.3892476674822032
1997-09-23,1041.964966,0.37864833386024277,-0.05616892522484129,1.3756722618247639
1997-09-24,1110.0119630000002,0.40337649927750785,0.06530641549420402,1.399351483692348
1997-09-25,1117.01001,0.40591957790614724,0.00630447890046737,1.4226686466453138
1997-09-26,1109.634033,0.4032391601447295,-0.006603322202994311,1.426424700296814
1997-09-29,1084.0720210000002,0.3939499675425327,-0.023036434752177315,1.420876296375458
1997-09-30,1097.383057,0.39878717586317564,0.012278737705748721,1.4017722231314145
1997-10-06,1098.902954,0.39933950390247475,0.001385019561132017,0.21241177258522542
1997-10-07,1102.572998,0.4006731917817598,0.003339734402060923,0.22318790499618993
1997-10-08,1134.868042,0.4124091570028239,0.029290617545125075,0.2784171722993014
1997-10-09,1122.465942,0.40790225451127876,-0.010928230896469326,0.243244709391328
1997-10-10,1130.785034,0.41092539869348926,0.007411442689456704,0.27433039860434566
1997-10-13,1119.817017,0.4069396395765164,-0.009699471314368213,0.405773018959678
1997-10-14,1117.9279789999998,0.40625316631240593,-0.0016869166759592158,0.4114290012071912
1997-10-15,1125.781982,0.40910729792635064,0.007025499985272354,0.41144374493191477
1997-10-16,1150.307007,0.41801965117924383,0.021784879658875322,0.4370380845798777
1997-10-17,1176.489014,0.42753414893220104,0.022760886303111905,0.4411380911140113
1997-10-20,1187.368042,0.43148756959473317,0.009247028973957017,0.4562986862238167
1997-10-21,1191.869995,0.4331235718195595,0.0037915396412528946,0.4715549958296125
